PostholeID,PithouseID,BuildNum,Length,Width,RecFloor,NewFloor,Shape,ShapeFormula,Rebuild,PillarPosition,PillarConfig,Adapted_ID,D_Scaled,FinalDepth,mean_depth,sd_depth,mean_diameter,sd_diameter,mean_volume,sd_volume,PostDataUsed,Reference,D_Ref
PH269-1204-1-1002,P269-1204-1,1,6.4,5.2,26.82,26.624000000000002,楕円形,oval,2,Main,7,P2,0.1428571429,0.79,0.7216666666666667,0.057067211835402185,0.25694444445000003,0.06156231593608698,0.038708399315512086,0.015465544379941328,yes,49,186
PH269-1204-1-1003,P269-1204-1,1,6.4,5.2,26.82,26.624000000000002,楕円形,oval,2,Main,7,P3,0.3035714286,0.79,0.7216666666666667,0.057067211835402185,0.25694444445000003,0.06156231593608698,0.038708399315512086,0.015465544379941328,yes,49,186
PH269-1204-1-1004,P269-1204-1,1,6.4,5.2,26.82,26.624000000000002,楕円形,oval,2,Main,7,P4,0.3095238095,0.66,0.7216666666666667,0.057067211835402185,0.25694444445000003,0.06156231593608698,0.038708399315512086,0.015465544379941328,yes,49,186
PH269-1204-1-1005,P269-1204-1,1,6.4,5.2,26.82,26.624000000000002,楕円形,oval,2,Main,7,P5,0.2857142857,0.67,0.7216666666666667,0.057067211835402185,0.25694444445000003,0.06156231593608698,0.038708399315512086,0.015465544379941328,yes,49,186
PH269-1204-1-1006,P269-1204-1,1,6.4,5.2,26.82,26.624000000000002,楕円形,oval,2,Main,7,P6,0.244047619,0.7,0.7216666666666667,0.057067211835402185,0.25694444445000003,0.06156231593608698,0.038708399315512086,0.015465544379941328,yes,49,186
PH269-1204-2-1007,P269-1204-2,2,6.8,5.2,26.82,28.288,楕円形,oval,2,Main,7,P7,0.3214285714,0.67,0.72,0.08286535263104035,0.3307823129142857,0.0472277002866212,0.06237894362519236,0.01654888506339986,yes,49,186
PH269-1204-2-1009,P269-1204-2,2,6.8,5.2,26.82,28.288,楕円形,oval,2,Main,7,P9,0.2619047619,0.73,0.72,0.08286535263104035,0.3307823129142857,0.0472277002866212,0.06237894362519236,0.01654888506339986,yes,49,186
PH269-1204-2-1010,P269-1204-2,2,6.8,5.2,26.82,28.288,楕円形,oval,2,Main,7,P10,0.3869047619,0.67,0.72,0.08286535263104035,0.3307823129142857,0.0472277002866212,0.06237894362519236,0.01654888506339986,yes,49,186
PH269-1204-2-1011,P269-1204-2,2,6.8,5.2,26.82,28.288,楕円形,oval,2,Main,7,P11,0.3988095238,0.7,0.72,0.08286535263104035,0.3307823129142857,0.0472277002866212,0.06237894362519236,0.01654888506339986,yes,49,186
PH269-1204-2-1012,P269-1204-2,2,6.8,5.2,26.82,28.288,楕円形,oval,2,Main,7,P12,0.3214285714,0.64,0.72,0.08286535263104035,0.3307823129142857,0.0472277002866212,0.06237894362519236,0.01654888506339986,yes,49,186
PH269-1204-2-1013,P269-1204-2,2,6.8,5.2,26.82,28.288,楕円形,oval,2,Main,7,P13,0.3154761905,0.74,0.72,0.08286535263104035,0.3307823129142857,0.0472277002866212,0.06237894362519236,0.01654888506339986,yes,49,186
PH269-1204-2-1014,P269-1204-2,2,6.8,5.2,26.82,28.288,楕円形,oval,2,Main,7,P14,0.3095238095,0.89,0.72,0.08286535263104035,0.3307823129142857,0.0472277002866212,0.06237894362519236,0.01654888506339986,yes,49,186
PH269-1205-2-1009,P269-1205-2,2,5.6,5.2,19.33,23.296,隅丸五角形？,oval,2,MainWall,5,P9,0.3413173653,0.8,0.704,0.0996493853468249,0.30538922156,0.02776532485405382,0.05203340980972913,0.013388286624971065,yes,49,201
PH269-1205-2-1010,P269-1205-2,2,5.6,5.2,19.33,23.296,隅丸五角形？,oval,2,MainWall,5,P10,0.2754491018,0.74,0.704,0.0996493853468249,0.30538922156,0.02776532485405382,0.05203340980972913,0.013388286624971065,yes,49,201
PH269-1205-2-1011,P269-1205-2,2,5.6,5.2,19.33,23.296,隅丸五角形？,oval,2,MainWall,5,P11,0.3233532934,0.69,0.704,0.0996493853468249,0.30538922156,0.02776532485405382,0.05203340980972913,0.013388286624971065,yes,49,201
PH269-1205-2-1012,P269-1205-2,2,5.6,5.2,19.33,23.296,隅丸五角形？,oval,2,MainWall,5,P12,0.2814371257,0.75,0.704,0.0996493853468249,0.30538922156,0.02776532485405382,0.05203340980972913,0.013388286624971065,yes,49,201
PH269-1205-2-1013,P269-1205-2,2,5.6,5.2,19.33,23.296,隅丸五角形？,oval,2,MainWall,5,P13,0.3053892216,0.54,0.704,0.0996493853468249,0.30538922156,0.02776532485405382,0.05203340980972913,0.013388286624971065,yes,49,201
PH269-1210-1-1001,P269-1210-1,1,NA,NA,NA,NA,？,oval,uk,MainWall,5,P1,0.1796407186,0.5,0.4925,0.024999999999999998,0.18263473055,0.031873691429344146,0.013274591982501789,0.004702274731708419,no,49,196
PH269-1210-1-1002,P269-1210-1,1,NA,NA,NA,NA,？,oval,uk,MainWall,5,P2,0.2215568862,0.49,0.4925,0.024999999999999998,0.18263473055,0.031873691429344146,0.013274591982501789,0.004702274731708419,no,49,196
PH269-1210-1-1003,P269-1210-1,1,NA,NA,NA,NA,？,oval,uk,MainWall,5,P3,0.1856287425,0.52,0.4925,0.024999999999999998,0.18263473055,0.031873691429344146,0.013274591982501789,0.004702274731708419,no,49,196
PH269-1210-1-1004,P269-1210-1,1,NA,NA,NA,NA,？,oval,uk,MainWall,5,P4,0.1437125749,0.46,0.4925,0.024999999999999998,0.18263473055,0.031873691429344146,0.013274591982501789,0.004702274731708419,no,49,196
PH269-1212-1-1001,P269-1212-1,1,5.05,4.3,17.92,17.372,隅丸方形,oval,2,MainWall,4,P1,0.1856287425,0.69,0.6725,0.11206396982676159,0.197604790425,0.026329153600111985,0.02150572750856616,0.00846319993925435,yes,49,188
PH269-1212-1-1002,P269-1212-1,1,5.05,4.3,17.92,17.372,隅丸方形,oval,2,MainWall,4,P2,0.1676646707,0.51,0.6725,0.11206396982676159,0.197604790425,0.026329153600111985,0.02150572750856616,0.00846319993925435,yes,49,188
PH269-1212-1-1003,P269-1212-1,1,5.05,4.3,17.92,17.372,隅丸方形,oval,2,MainWall,4,P3,0.2095808383,0.73,0.6725,0.11206396982676159,0.197604790425,0.026329153600111985,0.02150572750856616,0.00846319993925435,yes,49,188
PH269-1212-1-1005,P269-1212-1,1,5.05,4.3,17.92,17.372,隅丸方形,oval,2,MainWall,4,P5,0.2275449102,0.76,0.6725,0.11206396982676159,0.197604790425,0.026329153600111985,0.02150572750856616,0.00846319993925435,yes,49,188
PH269-1212-2-1006,P269-1212-2,2,5.35,4.7,19.05,20.116,隅丸方形,oval,2,MainWall,4,P6,0.2035928144,0.85,0.8049999999999999,0.0842614977317636,0.2005988024,0.012465065884723112,0.025532832725225923,0.004033530001769944,yes,49,188
PH269-1212-2-1007,P269-1212-2,2,5.35,4.7,19.05,20.116,隅丸方形,oval,2,MainWall,4,P7,0.2155688623,0.75,0.8049999999999999,0.0842614977317636,0.2005988024,0.012465065884723112,0.025532832725225923,0.004033530001769944,yes,49,188
PH269-1212-2-1008,P269-1212-2,2,5.35,4.7,19.05,20.116,隅丸方形,oval,2,MainWall,4,P8,0.1976047904,0.9,0.8049999999999999,0.0842614977317636,0.2005988024,0.012465065884723112,0.025532832725225923,0.004033530001769944,yes,49,188
PH269-1212-2-1009,P269-1212-2,2,5.35,4.7,19.05,20.116,隅丸方形,oval,2,MainWall,4,P9,0.1856287425,0.72,0.8049999999999999,0.0842614977317636,0.2005988024,0.012465065884723112,0.025532832725225923,0.004033530001769944,yes,49,188
PH269-1214-1-1001,P269-1214-1,1,7,6.3,NA,35.28,隅丸長方形,oval,n,MainWall,4,P1,0.2814371257,0.8,0.7825,0.15129992289048486,0.31886227545,0.0415941437042198,0.06514856503514646,0.030431593879139972,yes,49,210
PH269-1214-1-1002,P269-1214-1,1,7,6.3,NA,35.28,隅丸長方形,oval,n,MainWall,4,P2,0.2994011976,0.67,0.7825,0.15129992289048486,0.31886227545,0.0415941437042198,0.06514856503514646,0.030431593879139972,yes,49,210
PH269-1214-1-1003,P269-1214-1,1,7,6.3,NA,35.28,隅丸長方形,oval,n,MainWall,4,P3,0.377245509,0.99,0.7825,0.15129992289048486,0.31886227545,0.0415941437042198,0.06514856503514646,0.030431593879139972,yes,49,210
PH269-1214-1-1004,P269-1214-1,1,7,6.3,NA,35.28,隅丸長方形,oval,n,MainWall,4,P4,0.3173652695,0.67,0.7825,0.15129992289048486,0.31886227545,0.0415941437042198,0.06514856503514646,0.030431593879139972,yes,49,210
PH269-1219-1-1001,P269-1219-1,1,5.6,5.1,23,22.848,五角形,oval,n,Main,5,P1,0.2530120482,0.8,0.832,0.10134100848126587,0.24457831325999999,0.02646491882526618,0.038881028344533296,0.005874579770331608,yes,49,211
PH269-1219-1-1002,P269-1219-1,1,5.6,5.1,23,22.848,五角形,oval,n,Main,5,P2,0.2710843373,0.71,0.832,0.10134100848126587,0.24457831325999999,0.02646491882526618,0.038881028344533296,0.005874579770331608,yes,49,211
PH269-1219-1-1003,P269-1219-1,1,5.6,5.1,23,22.848,五角形,oval,n,Main,5,P3,0.265060241,0.82,0.832,0.10134100848126587,0.24457831325999999,0.02646491882526618,0.038881028344533296,0.005874579770331608,yes,49,211
PH269-1219-1-1004,P269-1219-1,1,5.6,5.1,23,22.848,五角形,oval,n,Main,5,P4,0.2108433735,0.84,0.832,0.10134100848126587,0.24457831325999999,0.02646491882526618,0.038881028344533296,0.005874579770331608,yes,49,211
PH269-1219-1-1005,P269-1219-1,1,5.6,5.1,23,22.848,五角形,oval,n,Main,5,P5,0.2228915663,0.99,0.832,0.10134100848126587,0.24457831325999999,0.02646491882526618,0.038881028344533296,0.005874579770331608,yes,49,211
PH269-2007-1-1001,P269-2007-1,1,6,5.6,21.32,26.879999999999995,円形,oval,n,MainWall,5,P1,0.119760479,0.76,0.672,0.10639548862616309,0.14730538922,0.03532426639054709,0.01225220008517519,0.0070501657334694195,yes,49,218
PH269-2007-1-1002,P269-2007-1,1,6,5.6,21.32,26.879999999999995,円形,oval,n,MainWall,5,P2,0.1916167665,0.8,0.672,0.10639548862616309,0.14730538922,0.03532426639054709,0.01225220008517519,0.0070501657334694195,yes,49,218
PH269-2007-1-1003,P269-2007-1,1,6,5.6,21.32,26.879999999999995,円形,oval,n,MainWall,5,P3,0.1796407186,0.62,0.672,0.10639548862616309,0.14730538922,0.03532426639054709,0.01225220008517519,0.0070501657334694195,yes,49,218
PH269-2007-1-1004,P269-2007-1,1,6,5.6,21.32,26.879999999999995,円形,oval,n,MainWall,5,P4,0.119760479,0.64,0.672,0.10639548862616309,0.14730538922,0.03532426639054709,0.01225220008517519,0.0070501657334694195,yes,49,218
PH269-2007-1-1005,P269-2007-1,1,6,5.6,21.32,26.879999999999995,円形,oval,n,MainWall,5,P5,0.125748503,0.54,0.672,0.10639548862616309,0.14730538922,0.03532426639054709,0.01225220008517519,0.0070501657334694195,yes,49,218
PH271-1001-1-1001,P271-1001-1,1,2.95,NA,NA,6.834927516966294,歪な円形,circle,n,Main,4,P1,0.1636363636,0.97,0.9275,0.06020797289396147,0.1590909091,0.021781675402420136,0.018892828549566587,0.005604781158639068,yes,51,19
PH271-1001-1-1002,P271-1001-1,1,2.95,NA,NA,6.834927516966294,歪な円形,circle,n,Main,4,P2,0.1696969697,0.91,0.9275,0.06020797289396147,0.1590909091,0.021781675402420136,0.018892828549566587,0.005604781158639068,yes,51,19
PH271-1001-1-1003,P271-1001-1,1,2.95,NA,NA,6.834927516966294,歪な円形,circle,n,Main,4,P3,0.1757575758,0.98,0.9275,0.06020797289396147,0.1590909091,0.021781675402420136,0.018892828549566587,0.005604781158639068,yes,51,19
PH271-1001-1-1004,P271-1001-1,1,2.95,NA,NA,6.834927516966294,歪な円形,circle,n,Main,4,P4,0.1272727273,0.85,0.9275,0.06020797289396147,0.1590909091,0.021781675402420136,0.018892828549566587,0.005604781158639068,yes,51,19
PH272-1004-1-1001,P272-1004-1,1,5.6,5.52,NA,24.729599999999998,隅丸方形,oval,n,Main,4,P1,0.262195122,0.52,0.6475,0.11324751652906126,0.362804878075,0.09037290273936631,0.07077891385852503,0.03462968761799826,diameter,52,44
PH272-1004-1-1002,P272-1004-1,1,5.6,5.52,NA,24.729599999999998,隅丸方形,oval,n,Main,4,P2,0.4817073171,0.61,0.6475,0.11324751652906126,0.362804878075,0.09037290273936631,0.07077891385852503,0.03462968761799826,diameter,52,44
PH272-1004-1-1003,P272-1004-1,1,5.6,5.52,NA,24.729599999999998,隅丸方形,oval,n,Main,4,P3,0.3597560976,0.79,0.6475,0.11324751652906126,0.362804878075,0.09037290273936631,0.07077891385852503,0.03462968761799826,diameter,52,44
PH272-1004-1-1004,P272-1004-1,1,5.6,5.52,NA,24.729599999999998,隅丸方形,oval,n,Main,4,P4,0.3475609756,0.67,0.6475,0.11324751652906126,0.362804878075,0.09037290273936631,0.07077891385852503,0.03462968761799826,diameter,52,44
PH272-1008-1-1001,P272-1008-1,1,5.1,5,NA,20.400000000000002,円形（五角形に近い）,oval,n,Main,5,P1,0.256097561,0.99,0.756,0.19217179813906096,0.23414634148,0.07549657146790631,0.03808783955366773,0.02531935343027801,diameter,52,65
PH272-1008-1-1002,P272-1008-1,1,5.1,5,NA,20.400000000000002,円形（五角形に近い）,oval,n,Main,5,P2,0.243902439,0.78,0.756,0.19217179813906096,0.23414634148,0.07549657146790631,0.03808783955366773,0.02531935343027801,diameter,52,65
PH272-1008-1-1003,P272-1008-1,1,5.1,5,NA,20.400000000000002,円形（五角形に近い）,oval,n,Main,5,P3,0.1280487805,0.46,0.756,0.19217179813906096,0.23414634148,0.07549657146790631,0.03808783955366773,0.02531935343027801,diameter,52,65
PH272-1008-1-1004,P272-1008-1,1,5.1,5,NA,20.400000000000002,円形（五角形に近い）,oval,n,Main,5,P4,0.2073170732,0.73,0.756,0.19217179813906096,0.23414634148,0.07549657146790631,0.03808783955366773,0.02531935343027801,diameter,52,65
PH272-1008-1-1005,P272-1008-1,1,5.1,5,NA,20.400000000000002,円形（五角形に近い）,oval,n,Main,5,P5,0.3353658537,0.82,0.756,0.19217179813906096,0.23414634148,0.07549657146790631,0.03808783955366773,0.02531935343027801,diameter,52,65
PH272-1009-1-1001,P272-1009-1,1,6.33,5.64,NA,28.56096,楕円形,oval,n,MainWall,6,P1,0.2484848485,0.61,0.7183333333333333,0.11178849076119898,0.27575757575,0.04498749951632059,0.04310261273971487,0.012843644741864547,yes,52,72
PH272-1009-1-1002,P272-1009-1,1,6.33,5.64,NA,28.56096,楕円形,oval,n,MainWall,6,P2,0.2484848485,0.9,0.7183333333333333,0.11178849076119898,0.27575757575,0.04498749951632059,0.04310261273971487,0.012843644741864547,yes,52,72
PH272-1009-1-1003,P272-1009-1,1,6.33,5.64,NA,28.56096,楕円形,oval,n,MainWall,6,P3,0.2363636364,0.73,0.7183333333333333,0.11178849076119898,0.27575757575,0.04498749951632059,0.04310261273971487,0.012843644741864547,yes,52,72
PH272-1009-1-1004,P272-1009-1,1,6.33,5.64,NA,28.56096,楕円形,oval,n,MainWall,6,P4,0.3333333333,0.59,0.7183333333333333,0.11178849076119898,0.27575757575,0.04498749951632059,0.04310261273971487,0.012843644741864547,yes,52,72
PH272-1009-1-1005,P272-1009-1,1,6.33,5.64,NA,28.56096,楕円形,oval,n,MainWall,6,P5,0.3333333333,0.73,0.7183333333333333,0.11178849076119898,0.27575757575,0.04498749951632059,0.04310261273971487,0.012843644741864547,yes,52,72
PH272-1009-1-1006,P272-1009-1,1,6.33,5.64,NA,28.56096,楕円形,oval,n,MainWall,6,P6,0.2545454545,0.75,0.7183333333333333,0.11178849076119898,0.27575757575,0.04498749951632059,0.04310261273971487,0.012843644741864547,yes,52,72
PH272-1012-2-1001,P272-1012-2,2,6.1,5.1,NA,24.887999999999998,楕円形,oval,2,Main,5,P1,0.2424242424,0.98,0.91,0.06442049363362562,0.28727272728,0.030784060865517746,0.05949657214740325,0.01390851402748308,yes,52,111
PH272-1012-2-1002,P272-1012-2,2,6.1,5.1,NA,24.887999999999998,楕円形,oval,2,Main,5,P2,0.296969697,0.85,0.91,0.06442049363362562,0.28727272728,0.030784060865517746,0.05949657214740325,0.01390851402748308,yes,52,111
PH272-1012-2-1003,P272-1012-2,2,6.1,5.1,NA,24.887999999999998,楕円形,oval,2,Main,5,P3,0.3272727273,0.98,0.91,0.06442049363362562,0.28727272728,0.030784060865517746,0.05949657214740325,0.01390851402748308,yes,52,111
PH272-1012-2-1004,P272-1012-2,2,6.1,5.1,NA,24.887999999999998,楕円形,oval,2,Main,5,P4,0.2787878788,0.87,0.91,0.06442049363362562,0.28727272728,0.030784060865517746,0.05949657214740325,0.01390851402748308,yes,52,111
PH272-1012-2-1005,P272-1012-2,2,6.1,5.1,NA,24.887999999999998,楕円形,oval,2,Main,5,P5,0.2909090909,0.87,0.91,0.06442049363362562,0.28727272728,0.030784060865517746,0.05949657214740325,0.01390851402748308,yes,52,111
PH272-1022-1-1001,P272-1022-1,1,3.9,3.83,NA,11.9496,円形,oval,n,Main,4,P1,0.1333333333,0.83,0.895,0.08736894948054102,0.1242424242475,0.030704412438583694,0.011170035093097158,0.004666248785402129,yes,52,224
PH272-1022-1-1002,P272-1022-1,1,3.9,3.83,NA,11.9496,円形,oval,n,Main,4,P2,0.07878787879,0.98,0.895,0.08736894948054102,0.1242424242475,0.030704412438583694,0.011170035093097158,0.004666248785402129,yes,52,224
PH272-1022-1-1003,P272-1022-1,1,3.9,3.83,NA,11.9496,円形,oval,n,Main,4,P3,0.1393939394,0.81,0.895,0.08736894948054102,0.1242424242475,0.030704412438583694,0.011170035093097158,0.004666248785402129,yes,52,224
PH272-1022-1-1004,P272-1022-1,1,3.9,3.83,NA,11.9496,円形,oval,n,Main,4,P4,0.1454545455,0.96,0.895,0.08736894948054102,0.1242424242475,0.030704412438583694,0.011170035093097158,0.004666248785402129,yes,52,224
PH272-1023-1-1001,P272-1023-1,1,4.28,NA,NA,14.387237716379817,円形,circle,n,Main,4,P1,0.1272727273,0.8,0.7325,0.09639329160614173,0.16363636365,0.03669879217271362,0.015425825748101836,0.005277096295793888,yes,52,233
PH272-1023-1-1002,P272-1023-1,1,4.28,NA,NA,14.387237716379817,円形,circle,n,Main,4,P2,0.1393939394,0.76,0.7325,0.09639329160614173,0.16363636365,0.03669879217271362,0.015425825748101836,0.005277096295793888,yes,52,233
PH272-1023-1-1003,P272-1023-1,1,4.28,NA,NA,14.387237716379817,円形,circle,n,Main,4,P3,0.1818181818,0.78,0.7325,0.09639329160614173,0.16363636365,0.03669879217271362,0.015425825748101836,0.005277096295793888,yes,52,233
PH272-1023-1-1004,P272-1023-1,1,4.28,NA,NA,14.387237716379817,円形,circle,n,Main,4,P4,0.2060606061,0.59,0.7325,0.09639329160614173,0.16363636365,0.03669879217271362,0.015425825748101836,0.005277096295793888,yes,52,233
PH272-1031-1-1001,P272-1031-1,1,5.62,5.27,NA,23.69392,楕円形,oval,uk,Main,5,P1,0.2195121951,0.76,0.754,0.061481704595757594,0.23780487804,0.02067783534551296,0.03353973707902781,0.00549156159315497,yes,52,285
PH272-1031-1-1002,P272-1031-1,1,5.62,5.27,NA,23.69392,楕円形,oval,uk,Main,5,P2,0.2134146341,0.8,0.754,0.061481704595757594,0.23780487804,0.02067783534551296,0.03353973707902781,0.00549156159315497,yes,52,285
PH272-1031-1-1003,P272-1031-1,1,5.62,5.27,NA,23.69392,楕円形,oval,uk,Main,5,P3,0.243902439,0.8,0.754,0.061481704595757594,0.23780487804,0.02067783534551296,0.03353973707902781,0.00549156159315497,yes,52,285
PH272-1031-1-1004,P272-1031-1,1,5.62,5.27,NA,23.69392,楕円形,oval,uk,Main,5,P4,0.262195122,0.76,0.754,0.061481704595757594,0.23780487804,0.02067783534551296,0.03353973707902781,0.00549156159315497,yes,52,285
PH272-1031-1-1005,P272-1031-1,1,5.62,5.27,NA,23.69392,楕円形,oval,uk,Main,5,P5,0.25,0.65,0.754,0.061481704595757594,0.23780487804,0.02067783534551296,0.03353973707902781,0.00549156159315497,yes,52,285
PH272-1036-1-1001,P272-1036-1,1,5.4,NA,NA,NA,楕円形,oval,n,Main,5,P1,0.3333333333,0.79,0.59,0.2848683906648823,0.26424242422,0.056138357195468946,0.036439936112645545,0.02603903033155519,diameter,52,331
PH272-1036-1-1002,P272-1036-1,1,5.4,NA,NA,NA,楕円形,oval,n,Main,5,P2,0.2303030303,0.11,0.59,0.2848683906648823,0.26424242422,0.056138357195468946,0.036439936112645545,0.02603903033155519,diameter,52,331
PH272-1036-1-1003,P272-1036-1,1,5.4,NA,NA,NA,楕円形,oval,n,Main,5,P3,0.1878787879,0.61,0.59,0.2848683906648823,0.26424242422,0.056138357195468946,0.036439936112645545,0.02603903033155519,diameter,52,331
PH272-1036-1-1004,P272-1036-1,1,5.4,NA,NA,NA,楕円形,oval,n,Main,5,P4,0.2848484848,0.82,0.59,0.2848683906648823,0.26424242422,0.056138357195468946,0.036439936112645545,0.02603903033155519,diameter,52,331
PH272-1036-1-1005,P272-1036-1,1,5.4,NA,NA,NA,楕円形,oval,n,Main,5,P5,0.2848484848,0.62,0.59,0.2848683906648823,0.26424242422,0.056138357195468946,0.036439936112645545,0.02603903033155519,diameter,52,331
PH272-1041-1-1001,P272-1041-1,1,4.12,NA,NA,13.331662584773646,円形,circle,n,Main,4,P1,0.1818181818,0.84,0.89,0.034641016151377574,0.17727272730000002,0.003030302999999998,0.021950183829311118,2.4724558254231527e-4,yes,52,353
PH272-1041-1-1002,P272-1041-1,1,4.12,NA,NA,13.331662584773646,円形,circle,n,Main,4,P2,0.1757575758,0.9,0.89,0.034641016151377574,0.17727272730000002,0.003030302999999998,0.021950183829311118,2.4724558254231527e-4,yes,52,353
PH272-1041-1-1003,P272-1041-1,1,4.12,NA,NA,13.331662584773646,円形,circle,n,Main,4,P3,0.1757575758,0.92,0.89,0.034641016151377574,0.17727272730000002,0.003030302999999998,0.021950183829311118,2.4724558254231527e-4,yes,52,353
PH272-1041-1-1004,P272-1041-1,1,4.12,NA,NA,13.331662584773646,円形,circle,n,Main,4,P4,0.1757575758,0.9,0.89,0.034641016151377574,0.17727272730000002,0.003030302999999998,0.021950183829311118,2.4724558254231527e-4,yes,52,353
PH272-1042-1-1001,P272-1042-1,1,4.85,4.33,NA,16.8004,やや角ばった円形,oval,n,Main,4,P1,0.243902439,0.92,0.8125,0.08693867570496652,0.193597560975,0.03803855134879027,0.025022593924347664,0.012289166397814764,yes,52,360
PH272-1042-1-1002,P272-1042-1,1,4.85,4.33,NA,16.8004,やや角ばった円形,oval,n,Main,4,P2,0.1707317073,0.77,0.8125,0.08693867570496652,0.193597560975,0.03803855134879027,0.025022593924347664,0.012289166397814764,yes,52,360
PH272-1042-1-1003,P272-1042-1,1,4.85,4.33,NA,16.8004,やや角ばった円形,oval,n,Main,4,P3,0.2012195122,0.72,0.8125,0.08693867570496652,0.193597560975,0.03803855134879027,0.025022593924347664,0.012289166397814764,yes,52,360
PH272-1042-1-1004,P272-1042-1,1,4.85,4.33,NA,16.8004,やや角ばった円形,oval,n,Main,4,P4,0.1585365854,0.84,0.8125,0.08693867570496652,0.193597560975,0.03803855134879027,0.025022593924347664,0.012289166397814764,yes,52,360
PH272-1045-1-1001,P272-1045-1,1,5.3,5.17,NA,21.9208,五角形,oval,n,MainWall,5,P1,0.2012195122,0.45,0.628,0.10353743284435828,0.16097560974,0.0384678299774655,0.013018581942044399,0.005128590767657165,diameter,52,373
PH272-1045-1-1002,P272-1045-1,1,5.3,5.17,NA,21.9208,五角形,oval,n,MainWall,5,P2,0.1646341463,0.71,0.628,0.10353743284435828,0.16097560974,0.0384678299774655,0.013018581942044399,0.005128590767657165,diameter,52,373
PH272-1045-1-1003,P272-1045-1,1,5.3,5.17,NA,21.9208,五角形,oval,n,MainWall,5,P3,0.1890243902,0.68,0.628,0.10353743284435828,0.16097560974,0.0384678299774655,0.013018581942044399,0.005128590767657165,diameter,52,373
PH272-1045-1-1004,P272-1045-1,1,5.3,5.17,NA,21.9208,五角形,oval,n,MainWall,5,P4,0.1463414634,0.67,0.628,0.10353743284435828,0.16097560974,0.0384678299774655,0.013018581942044399,0.005128590767657165,diameter,52,373
PH272-1045-1-1005,P272-1045-1,1,5.3,5.17,NA,21.9208,五角形,oval,n,MainWall,5,P5,0.1036585366,0.63,0.628,0.10353743284435828,0.16097560974,0.0384678299774655,0.013018581942044399,0.005128590767657165,diameter,52,373
PH272-1046-1-1001,P272-1046-1,1,4,3.88,NA,12.416,円形,oval,n,Main,4,P1,0.1696969697,0.81,0.8300000000000001,0.07702813338860896,0.187878787875,0.02474232060720439,0.02353807283437977,0.00789551232422949,yes,52,376
PH272-1046-1-1002,P272-1046-1,1,4,3.88,NA,12.416,円形,oval,n,Main,4,P2,0.2242424242,0.88,0.8300000000000001,0.07702813338860896,0.187878787875,0.02474232060720439,0.02353807283437977,0.00789551232422949,yes,52,376
PH272-1046-1-1003,P272-1046-1,1,4,3.88,NA,12.416,円形,oval,n,Main,4,P3,0.1757575758,0.73,0.8300000000000001,0.07702813338860896,0.187878787875,0.02474232060720439,0.02353807283437977,0.00789551232422949,yes,52,376
PH272-1046-1-1004,P272-1046-1,1,4,3.88,NA,12.416,円形,oval,n,Main,4,P4,0.1818181818,0.9,0.8300000000000001,0.07702813338860896,0.187878787875,0.02474232060720439,0.02353807283437977,0.00789551232422949,yes,52,376
PH272-1047-1-1001,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P1,0.2580645161,0.63,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1047-1-1002,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P2,0.2903225806,0.64,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1047-1-1003,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P3,0.2822580645,0.94,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1047-1-1004,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P4,0.314516129,0.83,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1047-1-1005,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P5,0.3870967742,0.88,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1047-1-1006,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P6,0.3064516129,0.92,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1047-1-1007,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P7,0.3387096774,0.88,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1047-1-1008,P272-1047-1,1,8.68,8.26,NA,57.35744,胴張りの隅丸方形,oval,n,Main,8,P8,0.2096774194,0.91,0.82875,0.12403196592583934,0.29838709676249997,0.05297034069510159,0.060094822706070875,0.02453107546810154,diameter,52,381
PH272-1048-1-1001,P272-1048-1,1,NA,NA,NA,NA,方形？,uk,n,Main,4,P1,0.2060606061,0.83,0.82,0.09309493362512632,0.201515151525,0.022878286157252088,0.02598182227571596,0.003653468324487384,diameter,52,400
