master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,calBPmax,calBPmin,phase_start,phase_end,references
960,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３２号,遺存状態不良で不明,U,幼児期(2-5),2,5,0.25,0.25,0.25,1,1,3.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
961,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３３号,遺存状態不良で不明,U,幼児期(2-5),2,5,0.25,0.25,0.25,1,1,3.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
962,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３４号,男性,M,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
963,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３５号,遺存状態不良で不明,U,小児期(6-12),6,12,1,1,1,0,0,9,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
964,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３６号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
965,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３７号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
966,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３８号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
967,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１３９号,男性,M,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
968,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１４１号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
969,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１４３号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
970,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１４６号,女性,F,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
971,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１４８号,女性,F,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
972,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５０号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
973,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５１号,女性,F,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
974,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５１－１号,遺存状態不良で不明,U,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
975,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５１－２号,遺存状態不良で不明,U,幼児期(2-5),2,5,0.25,0.25,0.25,1,1,3.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
976,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５３号,遺存状態不良で不明,U,思春期(13-16),13,16,1,1,1,0,0,14.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
977,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５４号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
978,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５６号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
979,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５７号,女性,F,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
980,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５８号,男性,M,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
981,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１５９号,女性,F,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
982,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１６０号,遺存状態不良で不明,U,幼児期(2-5),2,5,0.25,0.25,0.25,1,1,3.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
983,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１６１号,男性,M,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
984,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１６２号,遺存状態不良で不明,U,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
985,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１６３号,男性,M,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
986,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１６４号,遺存状態不良で不明,U,幼児期(2-5),2,5,0.25,0.25,0.25,1,1,3.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
987,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１６７号,女性,F,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
988,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１６８号,女性,F,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
989,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１７０－１号,女性,F,熟年期(40-59),40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
990,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１７０－２号,男性,M,老年期(60-),60,70,1,0,0,0,0,65,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
991,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１７０－３号,遺存状態不良で不明,U,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
992,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１７２号,女性,F,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
993,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１７５号,男性,M,壮年期(21-39),21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
994,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",中妻貝塚,中妻貝塚,中妻貝塚-3855,Nakatsuma Shellmound,100,99,,１９９２年度Ａ土壙出土Ａ１７６号,男性,M,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期(Late),Late Jomon,Late Jomon,4490,3220,-4490,-3220,Yamada 2006
